x,y,posMix,collisionProbabilityPct
357,291,135,0.8880615234375
407,291,115,0.8880615234375
457,291,231,0.8880615234375
507,291,203,0.8880615234375
45,292,164,0.6988525390625
95,292,230,0.7049560546875
145,292,232,0.6988525390625
195,292,58,0.7049560546875
245,292,252,0.6988525390625
295,292,62,0.7049560546875
345,292,240,0.6988525390625
395,292,130,0.7049560546875
445,292,180,0.6988525390625
495,292,22,0.7049560546875
33,293,175,0.8880615234375
83,293,71,0.8880615234375
133,293,183,0.8880615234375
183,293,95,0.8880615234375
233,293,127,0.8880615234375
283,293,167,0.8880615234375
333,293,151,0.8880615234375
383,293,207,0.8880615234375
433,293,175,0.8880615234375
483,293,7,0.8880615234375
21,294,140,0.6988525390625
71,294,158,0.7049560546875
121,294,40,0.6988525390625
171,294,210,0.7049560546875
221,294,212,0.6988525390625
271,294,6,0.7049560546875
321,294,112,0.6988525390625
371,294,26,0.7049560546875
421,294,188,0.6988525390625
471,294,14,0.7049560546875
9,295,111,0.8880615234375
59,295,227,0.8880615234375
109,295,191,0.8880615234375
159,295,155,0.8880615234375
209,295,239,0.8880615234375
259,295,115,0.8880615234375
309,295,127,0.8880615234375
359,295,251,0.8880615234375
409,295,143,0.8880615234375
459,295,67,0.8880615234375
509,295,191,0.8880615234375
47,296,190,0.7049560546875
97,296,240,0.6988525390625
147,296,42,0.7049560546875
197,296,220,0.6988525390625
247,296,70,0.7049560546875
297,296,88,0.6988525390625
347,296,194,0.7049560546875
397,296,180,0.6988525390625
447,296,174,0.7049560546875
497,296,0,0.6988525390625
35,297,103,0.8880615234375
85,297,223,0.8880615234375
135,297,47,0.8880615234375
185,297,199,0.8880615234375
235,297,39,0.8880615234375
285,297,143,0.8880615234375
335,297,159,0.8880615234375
385,297,39,0.8880615234375
435,297,103,0.8880615234375
485,297,127,0.8880615234375
23,298,6,0.7049560546875
73,298,208,0.6988525390625
123,298,34,0.7049560546875
173,298,36,0.6988525390625
223,298,238,0.7049560546875
273,298,88,0.6988525390625
323,298,10,0.7049560546875
373,298,108,0.6988525390625
423,298,214,0.7049560546875
473,298,160,0.6988525390625
11,299,11,0.8880615234375
61,299,23,0.8880615234375
111,299,211,0.8880615234375
161,299,87,0.8880615234375
211,299,139,0.8880615234375
261,299,231,0.8880615234375
311,299,163,0.8880615234375
361,299,167,0.8880615234375
411,299,235,0.8880615234375
461,299,87,0.8880615234375
511,299,147,0.8880615234375
49,300,104,0.6988525390625
99,300,106,0.7049560546875
149,300,220,0.6988525390625
199,300,46,0.7049560546875
249,300,0,0.6988525390625
299,300,162,0.7049560546875
349,300,196,0.6988525390625
399,300,150,0.7049560546875
449,300,120,0.6988525390625
499,300,154,0.7049560546875
37,301,151,0.8880615234375
87,301,223,0.8880615234375
137,301,207,0.8880615234375
187,301,247,0.8880615234375
237,301,87,0.8880615234375
287,301,79,0.8880615234375
337,301,63,0.8880615234375
387,301,183,0.8880615234375
437,301,183,0.8880615234375
487,301,63,0.8880615234375
25,302,104,0.6988525390625
75,302,210,0.7049560546875
125,302,4,0.6988525390625
175,302,230,0.7049560546875
225,302,64,0.6988525390625
275,302,170,0.7049560546875
325,302,124,0.6988525390625
375,302,30,0.7049560546875
425,302,56,0.6988525390625
475,302,162,0.7049560546875
13,303,79,0.8880615234375
63,303,187,0.8880615234375
113,303,31,0.8880615234375
163,303,227,0.8880615234375
213,303,47,0.8880615234375
263,303,155,0.8880615234375
313,303,223,0.8880615234375
363,303,211,0.8880615234375
413,303,175,0.8880615234375
463,303,251,0.8880615234375
1,304,160,0.6988525390625
51,304,186,0.7049560546875
101,304,60,0.6988525390625
151,304,198,0.7049560546875
201,304,24,0.6988525390625
251,304,98,0.7049560546875
301,304,100,0.6988525390625
351,304,62,0.7049560546875
401,304,112,0.6988525390625
451,304,202,0.7049560546875
501,304,108,0.6988525390625
39,305,239,0.8880615234375
89,305,231,0.8880615234375
139,305,23,0.8880615234375
189,305,159,0.8880615234375
239,305,159,0.8880615234375
289,305,199,0.8880615234375
339,305,119,0.8880615234375
389,305,111,0.8880615234375
439,305,175,0.8880615234375
489,305,39,0.8880615234375
27,306,34,0.7049560546875
77,306,116,0.6988525390625
127,306,158,0.7049560546875
177,306,56,0.6988525390625
227,306,26,0.7049560546875
277,306,140,0.6988525390625
327,306,118,0.7049560546875
377,306,112,0.6988525390625
427,306,242,0.7049560546875
477,306,4,0.6988525390625
15,307,67,0.8880615234375
65,307,247,0.8880615234375
115,307,43,0.8880615234375
165,307,199,0.8880615234375
215,307,51,0.8880615234375
265,307,231,0.8880615234375
315,307,107,0.8880615234375
365,307,23,0.8880615234375
415,307,35,0.8880615234375
465,307,183,0.8880615234375
3,308,90,0.7049560546875
53,308,188,0.6988525390625
103,308,94,0.7049560546875
153,308,240,0.6988525390625
203,308,194,0.7049560546875
253,308,244,0.6988525390625
303,308,182,0.7049560546875
353,308,248,0.6988525390625
403,308,74,0.7049560546875
453,308,204,0.6988525390625
503,308,78,0.7049560546875
41,309,95,0.8880615234375
91,309,71,0.8880615234375
141,309,247,0.8880615234375
191,309,239,0.8880615234375
241,309,175,0.8880615234375
291,309,39,0.8880615234375
341,309,119,0.8880615234375
391,309,191,0.8880615234375
441,309,127,0.8880615234375
491,309,135,0.8880615234375
29,310,84,0.6988525390625
79,310,70,0.7049560546875
129,310,176,0.6988525390625
179,310,58,0.7049560546875
229,310,60,0.6988525390625
279,310,78,0.7049560546875
329,310,24,0.6988525390625
379,310,226,0.7049560546875
429,310,36,0.6988525390625
479,310,214,0.7049560546875
17,311,175,0.8880615234375
67,311,243,0.8880615234375
117,311,31,0.8880615234375
167,311,187,0.8880615234375
217,311,143,0.8880615234375
267,311,35,0.8880615234375
317,311,223,0.8880615234375
367,311,219,0.8880615234375
417,311,15,0.8880615234375
467,311,179,0.8880615234375
5,312,156,0.6988525390625
55,312,70,0.7049560546875
105,312,152,0.6988525390625
155,312,2,0.7049560546875
205,312,244,0.6988525390625
255,312,174,0.7049560546875
305,312,160,0.6988525390625
355,312,26,0.7049560546875
405,312,12,0.6988525390625
455,312,118,0.7049560546875
505,312,232,0.6988525390625
43,313,199,0.8880615234375
93,313,15,0.8880615234375
143,313,223,0.8880615234375
193,313,231,0.8880615234375
243,313,135,0.8880615234375
293,313,159,0.8880615234375
343,313,207,0.8880615234375
393,313,71,0.8880615234375
443,313,199,0.8880615234375
493,313,79,0.8880615234375
31,314,174,0.7049560546875
81,314,88,0.6988525390625
131,314,138,0.7049560546875
181,314,204,0.6988525390625
231,314,182,0.7049560546875
281,314,192,0.6988525390625
331,314,146,0.7049560546875
381,314,148,0.6988525390625
431,314,94,0.7049560546875
481,314,200,0.6988525390625
19,315,107,0.8880615234375
69,315,103,0.8880615234375
119,315,131,0.8880615234375
169,315,231,0.8880615234375
219,315,75,0.8880615234375
269,315,119,0.8880615234375
319,315,211,0.8880615234375
369,315,55,0.8880615234375
419,315,203,0.8880615234375
469,315,7,0.8880615234375
7,316,110,0.7049560546875
57,316,160,0.6988525390625
107,316,162,0.7049560546875
157,316,100,0.6988525390625
207,316,246,0.7049560546875
257,316,248,0.6988525390625
307,316,122,0.7049560546875
357,316,76,0.6988525390625
407,316,158,0.7049560546875
457,316,48,0.6988525390625
507,316,146,0.7049560546875
45,317,247,0.8880615234375
95,317,47,0.8880615234375
145,317,159,0.8880615234375
195,317,119,0.8880615234375
245,317,23,0.8880615234375
295,317,63,0.8880615234375
345,317,143,0.8880615234375
395,317,151,0.8880615234375
445,317,215,0.8880615234375
495,317,175,0.8880615234375
33,318,96,0.6988525390625
83,318,170,0.7049560546875
133,318,124,0.6988525390625
183,318,62,0.7049560546875
233,318,120,0.6988525390625
283,318,34,0.7049560546875
333,318,148,0.6988525390625
383,318,246,0.7049560546875
433,318,16,0.6988525390625
483,318,26,0.7049560546875
21,319,239,0.8880615234375
71,319,27,0.8880615234375
121,319,191,0.8880615234375
171,319,19,0.8880615234375
221,319,111,0.8880615234375
271,319,59,0.8880615234375
321,319,127,0.8880615234375
371,319,163,0.8880615234375
421,319,79,0.8880615234375
471,319,219,0.8880615234375
9,320,88,0.6988525390625
59,320,162,0.7049560546875
109,320,132,0.6988525390625
159,320,222,0.7049560546875
209,320,112,0.6988525390625
259,320,10,0.7049560546875
309,320,204,0.6988525390625
359,320,22,0.7049560546875
409,320,232,0.6988525390625
459,320,50,0.7049560546875
509,320,244,0.6988525390625
47,321,159,0.8880615234375
97,321,135,0.8880615234375
147,321,55,0.8880615234375
197,321,47,0.8880615234375
247,321,207,0.8880615234375
297,321,39,0.8880615234375
347,321,183,0.8880615234375
397,321,95,0.8880615234375
447,321,127,0.8880615234375
497,321,199,0.8880615234375
35,322,186,0.7049560546875
85,322,108,0.6988525390625
135,322,86,0.7049560546875
185,322,48,0.6988525390625
235,322,82,0.7049560546875
285,322,228,0.6988525390625
335,322,238,0.7049560546875
385,322,8,0.6988525390625
435,322,106,0.7049560546875
485,322,220,0.6988525390625
23,323,243,0.8880615234375
73,323,39,0.8880615234375
123,323,139,0.8880615234375
173,323,183,0.8880615234375
223,323,195,0.8880615234375
273,323,87,0.8880615234375
323,323,43,0.8880615234375
373,323,103,0.8880615234375
423,323,115,0.8880615234375
473,323,199,0.8880615234375
11,324,2,0.7049560546875
61,324,180,0.6988525390625
111,324,22,0.7049560546875
161,324,120,0.6988525390625
211,324,10,0.7049560546875
261,324,108,0.6988525390625
311,324,206,0.7049560546875
361,324,96,0.6988525390625
411,324,178,0.7049560546875
461,324,132,0.6988525390625
511,324,6,0.7049560546875
49,325,239,0.8880615234375
99,325,71,0.8880615234375
149,325,23,0.8880615234375
199,325,63,0.8880615234375
249,325,31,0.8880615234375
299,325,231,0.8880615234375
349,325,55,0.8880615234375
399,325,207,0.8880615234375
449,325,47,0.8880615234375
499,325,135,0.8880615234375
37,326,188,0.6988525390625
87,326,142,0.7049560546875
137,326,24,0.6988525390625
187,326,34,0.7049560546875
237,326,196,0.6988525390625
287,326,54,0.7049560546875
337,326,160,0.6988525390625
387,326,106,0.7049560546875
437,326,108,0.6988525390625
487,326,62,0.7049560546875
25,327,143,0.8880615234375
75,327,131,0.8880615234375
125,327,127,0.8880615234375
175,327,27,0.8880615234375
225,327,143,0.8880615234375
275,327,179,0.8880615234375
325,327,63,0.8880615234375
375,327,187,0.8880615234375
425,327,47,0.8880615234375
475,327,99,0.8880615234375
13,328,180,0.6988525390625
63,328,110,0.7049560546875
113,328,192,0.6988525390625
163,328,122,0.7049560546875
213,328,44,0.6988525390625
263,328,22,0.7049560546875
313,328,136,0.6988525390625
363,328,242,0.7049560546875
413,328,228,0.6988525390625
463,328,94,0.7049560546875
1,329,231,0.8880615234375
51,329,231,0.8880615234375
101,329,191,0.8880615234375
151,329,239,0.8880615234375
201,329,135,0.8880615234375
251,329,231,0.8880615234375
301,329,79,0.8880615234375
351,329,255,0.8880615234375
401,329,39,0.8880615234375
451,329,39,0.8880615234375
501,329,223,0.8880615234375
39,330,86,0.7049560546875
89,330,32,0.6988525390625
139,330,178,0.7049560546875
189,330,212,0.6988525390625
239,330,254,0.7049560546875
289,330,40,0.6988525390625
339,330,218,0.7049560546875
389,330,28,0.6988525390625
439,330,230,0.7049560546875
489,330,176,0.6988525390625
27,331,235,0.8880615234375
77,331,87,0.8880615234375
127,331,83,0.8880615234375
177,331,23,0.8880615234375
227,331,235,0.8880615234375
277,331,71,0.8880615234375
327,331,131,0.8880615234375
377,331,71,0.8880615234375
427,331,139,0.8880615234375
477,331,215,0.8880615234375
15,332,150,0.7049560546875
65,332,120,0.6988525390625
115,332,26,0.7049560546875
165,332,44,0.6988525390625
215,332,190,0.7049560546875
265,332,176,0.6988525390625
315,332,50,0.7049560546875
365,332,180,0.6988525390625
415,332,6,0.7049560546875
465,332,72,0.6988525390625
3,333,183,0.8880615234375
53,333,119,0.8880615234375
103,333,63,0.8880615234375
153,333,79,0.8880615234375
203,333,87,0.8880615234375
253,333,55,0.8880615234375
303,333,79,0.8880615234375
353,333,223,0.8880615234375
403,333,215,0.8880615234375
453,333,151,0.8880615234375
503,333,31,0.8880615234375
41,334,184,0.6988525390625
91,334,226,0.7049560546875
141,334,148,0.6988525390625
191,334,214,0.7049560546875
241,334,208,0.6988525390625
291,334,250,0.7049560546875
341,334,12,0.6988525390625
391,334,142,0.7049560546875
441,334,136,0.6988525390625
491,334,114,0.7049560546875
29,335,239,0.8880615234375
79,335,123,0.8880615234375
129,335,31,0.8880615234375
179,335,67,0.8880615234375
229,335,15,0.8880615234375
279,335,219,0.8880615234375
329,335,95,0.8880615234375
379,335,147,0.8880615234375
429,335,143,0.8880615234375
479,335,59,0.8880615234375
17,336,112,0.6988525390625
67,336,202,0.7049560546875
117,336,236,0.6988525390625
167,336,118,0.7049560546875
217,336,72,0.6988525390625
267,336,146,0.7049560546875
317,336,52,0.6988525390625
367,336,142,0.7049560546875
417,336,192,0.6988525390625
467,336,154,0.7049560546875
5,337,47,0.8880615234375
55,337,47,0.8880615234375
105,337,231,0.8880615234375
155,337,119,0.8880615234375
205,337,127,0.8880615234375
255,337,255,0.8880615234375
305,337,7,0.8880615234375
355,337,87,0.8880615234375
405,337,47,0.8880615234375
455,337,47,0.8880615234375
505,337,103,0.8880615234375
43,338,178,0.7049560546875
93,338,196,0.6988525390625
143,338,110,0.7049560546875
193,338,40,0.6988525390625
243,338,42,0.7049560546875
293,338,92,0.6988525390625
343,338,198,0.7049560546875
393,338,224,0.6988525390625
443,338,130,0.7049560546875
493,338,84,0.6988525390625
31,339,163,0.8880615234375
81,339,247,0.8880615234375
131,339,139,0.8880615234375
181,339,231,0.8880615234375
231,339,51,0.8880615234375
281,339,199,0.8880615234375
331,339,75,0.8880615234375
381,339,87,0.8880615234375
431,339,195,0.8880615234375
481,339,183,0.8880615234375
19,340,202,0.7049560546875
69,340,140,0.6988525390625
119,340,206,0.7049560546875
169,340,128,0.6988525390625
219,340,82,0.7049560546875
269,340,100,0.6988525390625
319,340,134,0.7049560546875
369,340,104,0.6988525390625
419,340,58,0.7049560546875
469,340,92,0.6988525390625
7,341,63,0.8880615234375
57,341,63,0.8880615234375
107,341,71,0.8880615234375
157,341,23,0.8880615234375
207,341,239,0.8880615234375
257,341,111,0.8880615234375
307,341,167,0.8880615234375
357,341,23,0.8880615234375
407,341,95,0.8880615234375
457,341,95,0.8880615234375
507,341,7,0.8880615234375
45,342,164,0.6988525390625
95,342,86,0.7049560546875
145,342,192,0.6988525390625
195,342,234,0.7049560546875
245,342,12,0.6988525390625
295,342,94,0.7049560546875
345,342,40,0.6988525390625
395,342,146,0.7049560546875
445,342,244,0.6988525390625
495,342,166,0.7049560546875
33,343,15,0.8880615234375
83,343,179,0.8880615234375
133,343,159,0.8880615234375
183,343,251,0.8880615234375
233,343,111,0.8880615234375
283,343,131,0.8880615234375
333,343,159,0.8880615234375
383,343,219,0.8880615234375
433,343,111,0.8880615234375
483,343,115,0.8880615234375
21,344,204,0.6988525390625
71,344,182,0.7049560546875
121,344,232,0.6988525390625
171,344,210,0.7049560546875
221,344,196,0.6988525390625
271,344,254,0.7049560546875
321,344,80,0.6988525390625
371,344,74,0.7049560546875
421,344,60,0.6988525390625
471,344,166,0.7049560546875
9,345,199,0.8880615234375
59,345,135,0.8880615234375
109,345,207,0.8880615234375
159,345,127,0.8880615234375
209,345,167,0.8880615234375
259,345,71,0.8880615234375
309,345,191,0.8880615234375
359,345,15,0.8880615234375
409,345,7,0.8880615234375
459,345,135,0.8880615234375
509,345,143,0.8880615234375
47,346,94,0.7049560546875
97,346,8,0.6988525390625
147,346,250,0.7049560546875
197,346,28,0.6988525390625
247,346,38,0.7049560546875
297,346,240,0.6988525390625
347,346,66,0.7049560546875
397,346,228,0.6988525390625
447,346,142,0.7049560546875
497,346,248,0.6988525390625
35,347,11,0.8880615234375
85,347,135,0.8880615234375
135,347,99,0.8880615234375
185,347,71,0.8880615234375
235,347,235,0.8880615234375
285,347,247,0.8880615234375
335,347,83,0.8880615234375
385,347,55,0.8880615234375
435,347,107,0.8880615234375
485,347,39,0.8880615234375
23,348,158,0.7049560546875
73,348,48,0.6988525390625
123,348,18,0.7049560546875
173,348,116,0.6988525390625
223,348,134,0.7049560546875
273,348,232,0.6988525390625
323,348,74,0.7049560546875
373,348,124,0.6988525390625
423,348,14,0.7049560546875
473,348,192,0.6988525390625
11,349,87,0.8880615234375
61,349,87,0.8880615234375
111,349,47,0.8880615234375
161,349,127,0.8880615234375
211,349,151,0.8880615234375
261,349,55,0.8880615234375
311,349,31,0.8880615234375
361,349,143,0.8880615234375
411,349,119,0.8880615234375
461,349,119,0.8880615234375
511,349,239,0.8880615234375
49,350,80,0.6988525390625
99,350,26,0.7049560546875
149,350,172,0.6988525390625
199,350,78,0.7049560546875
249,350,168,0.6988525390625
299,350,146,0.7049560546875
349,350,4,0.6988525390625
399,350,6,0.7049560546875
449,350,128,0.6988525390625
499,350,138,0.7049560546875
37,351,79,0.8880615234375
87,351,27,0.8880615234375
137,351,255,0.8880615234375
187,351,19,0.8880615234375
237,351,207,0.8880615234375
287,351,251,0.8880615234375
337,351,191,0.8880615234375
387,351,195,0.8880615234375
437,351,175,0.8880615234375
487,351,155,0.8880615234375
25,352,232,0.6988525390625
75,352,242,0.7049560546875
125,352,116,0.6988525390625
175,352,142,0.7049560546875
225,352,160,0.6988525390625
275,352,186,0.7049560546875
325,352,156,0.6988525390625
375,352,230,0.7049560546875
425,352,184,0.6988525390625
475,352,130,0.7049560546875
13,353,95,0.8880615234375
63,353,127,0.8880615234375
113,353,199,0.8880615234375
163,353,215,0.8880615234375
213,353,47,0.8880615234375
263,353,143,0.8880615234375
313,353,167,0.8880615234375
363,353,215,0.8880615234375
413,353,127,0.8880615234375
463,353,95,0.8880615234375
1,354,200,0.6988525390625
51,354,170,0.7049560546875
101,354,156,0.6988525390625
151,354,6,0.7049560546875
201,354,0,0.6988525390625
251,354,130,0.7049560546875
301,354,148,0.6988525390625
351,354,30,0.7049560546875
401,354,216,0.6988525390625
451,354,218,0.7049560546875
501,354,12,0.6988525390625
39,355,243,0.8880615234375
89,355,199,0.8880615234375
139,355,235,0.8880615234375
189,355,55,0.8880615234375
239,355,227,0.8880615234375
289,355,87,0.8880615234375
339,355,203,0.8880615234375
389,355,71,0.8880615234375
439,355,115,0.8880615234375
489,355,231,0.8880615234375
27,356,242,0.7049560546875
77,356,196,0.6988525390625
127,356,6,0.7049560546875
177,356,200,0.6988525390625
227,356,26,0.7049560546875
277,356,28,0.6988525390625
327,356,94,0.7049560546875
377,356,208,0.6988525390625
427,356,162,0.7049560546875
477,356,148,0.6988525390625
15,357,15,0.8880615234375
65,357,239,0.8880615234375
115,357,71,0.8880615234375
165,357,119,0.8880615234375
215,357,223,0.8880615234375
265,357,191,0.8880615234375
315,357,231,0.8880615234375
365,357,151,0.8880615234375
415,357,207,0.8880615234375
465,357,239,0.8880615234375
3,358,42,0.7049560546875
53,358,108,0.6988525390625
103,358,254,0.7049560546875
153,358,8,0.6988525390625
203,358,114,0.7049560546875
253,358,116,0.6988525390625
303,358,230,0.7049560546875
353,358,144,0.6988525390625
403,358,58,0.7049560546875
453,358,156,0.6988525390625
503,358,110,0.7049560546875
41,359,239,0.8880615234375
91,359,99,0.8880615234375
141,359,191,0.8880615234375
191,359,91,0.8880615234375
241,359,111,0.8880615234375
291,359,243,0.8880615234375
341,359,255,0.8880615234375
391,359,123,0.8880615234375
441,359,79,0.8880615234375
491,359,131,0.8880615234375
29,360,100,0.6988525390625
79,360,94,0.7049560546875
129,360,144,0.6988525390625
179,360,138,0.7049560546875
229,360,124,0.6988525390625
279,360,38,0.7049560546875
329,360,184,0.6988525390625
379,360,162,0.7049560546875
429,360,20,0.6988525390625
479,360,14,0.7049560546875
17,361,103,0.8880615234375
67,361,167,0.8880615234375
117,361,95,0.8880615234375
167,361,111,0.8880615234375
217,361,71,0.8880615234375
267,361,103,0.8880615234375
317,361,15,0.8880615234375
367,361,31,0.8880615234375
417,361,103,0.8880615234375
467,361,167,0.8880615234375
5,362,92,0.6988525390625
55,362,166,0.7049560546875
105,362,176,0.6988525390625
155,362,66,0.7049560546875
205,362,132,0.6988525390625
255,362,206,0.7049560546875
305,362,184,0.6988525390625
355,362,234,0.7049560546875
405,362,76,0.6988525390625
455,362,246,0.7049560546875
505,362,0,0.6988525390625
43,363,75,0.8880615234375
93,363,215,0.8880615234375
143,363,19,0.8880615234375
193,363,23,0.8880615234375
243,363,75,0.8880615234375
293,363,231,0.8880615234375
343,363,163,0.8880615234375
393,363,39,0.8880615234375
443,363,235,0.8880615234375
493,363,23,0.8880615234375
31,364,6,0.7049560546875
81,364,8,0.6988525390625
131,364,138,0.7049560546875
181,364,188,0.6988525390625
231,364,14,0.7049560546875
281,364,32,0.6988525390625
331,364,194,0.7049560546875
381,364,36,0.6988525390625
431,364,182,0.7049560546875
481,364,88,0.6988525390625
19,365,151,0.8880615234375
69,365,151,0.8880615234375
119,365,95,0.8880615234375
169,365,207,0.8880615234375
219,365,55,0.8880615234375
269,365,215,0.8880615234375
319,365,207,0.8880615234375
369,365,127,0.8880615234375
419,365,119,0.8880615234375
469,365,247,0.8880615234375
7,366,14,0.7049560546875
57,366,200,0.6988525390625
107,366,50,0.7049560546875
157,366,228,0.6988525390625
207,366,70,0.7049560546875
257,366,224,0.6988525390625
307,366,138,0.7049560546875
357,366,156,0.6988525390625
407,366,254,0.7049560546875
457,366,24,0.6988525390625
507,366,130,0.7049560546875
45,367,15,0.8880615234375
95,367,59,0.8880615234375
145,367,223,0.8880615234375
195,367,99,0.8880615234375
245,367,47,0.8880615234375
295,367,91,0.8880615234375
345,367,31,0.8880615234375
395,367,147,0.8880615234375
445,367,175,0.8880615234375
495,367,123,0.8880615234375
33,368,0,0.6988525390625
83,368,26,0.7049560546875
133,368,92,0.6988525390625
183,368,38,0.7049560546875
233,368,184,0.6988525390625
283,368,194,0.7049560546875
333,368,132,0.6988525390625
383,368,94,0.7049560546875
433,368,144,0.6988525390625
483,368,106,0.7049560546875
21,369,239,0.8880615234375
71,369,47,0.8880615234375
121,369,167,0.8880615234375
171,369,151,0.8880615234375
221,369,31,0.8880615234375
271,369,31,0.8880615234375
321,369,199,0.8880615234375
371,369,55,0.8880615234375
421,369,175,0.8880615234375
471,369,111,0.8880615234375
9,370,96,0.6988525390625
59,370,130,0.7049560546875
109,370,20,0.6988525390625
159,370,254,0.7049560546875
209,370,216,0.6988525390625
259,370,186,0.7049560546875
309,370,44,0.6988525390625
359,370,22,0.7049560546875
409,370,144,0.6988525390625
459,370,210,0.7049560546875
509,370,164,0.6988525390625
47,371,3,0.8880615234375
97,371,247,0.8880615234375
147,371,43,0.8880615234375
197,371,135,0.8880615234375
247,371,179,0.8880615234375
297,371,231,0.8880615234375
347,371,107,0.8880615234375
397,371,87,0.8880615234375
447,371,163,0.8880615234375
497,371,55,0.8880615234375
35,372,122,0.7049560546875
85,372,156,0.6988525390625
135,372,190,0.7049560546875
185,372,144,0.6988525390625
235,372,226,0.7049560546875
285,372,212,0.6988525390625
335,372,150,0.7049560546875
385,372,24,0.6988525390625
435,372,42,0.7049560546875
485,372,236,0.6988525390625
23,373,159,0.8880615234375
73,373,223,0.8880615234375
123,373,199,0.8880615234375
173,373,183,0.8880615234375
223,373,47,0.8880615234375
273,373,111,0.8880615234375
323,373,103,0.8880615234375
373,373,183,0.8880615234375
423,373,127,0.8880615234375
473,373,191,0.8880615234375
11,374,146,0.7049560546875
61,374,244,0.6988525390625
111,374,230,0.7049560546875
161,374,80,0.6988525390625
211,374,90,0.7049560546875
261,374,28,0.6988525390625
311,374,238,0.7049560546875
361,374,120,0.6988525390625
411,374,130,0.7049560546875
461,374,68,0.6988525390625
511,374,118,0.7049560546875
49,375,175,0.8880615234375
99,375,115,0.8880615234375
149,375,223,0.8880615234375
199,375,187,0.8880615234375
249,375,207,0.8880615234375
299,375,35,0.8880615234375
349,375,31,0.8880615234375
399,375,155,0.8880615234375
449,375,207,0.8880615234375
499,375,179,0.8880615234375
37,376,60,0.6988525390625
87,376,230,0.7049560546875
137,376,56,0.6988525390625
187,376,226,0.7049560546875
237,376,148,0.6988525390625
287,376,14,0.7049560546875
337,376,0,0.6988525390625
387,376,122,0.7049560546875
437,376,236,0.6988525390625
487,376,214,0.7049560546875
25,377,135,0.8880615234375
75,377,71,0.8880615234375
125,377,143,0.8880615234375
175,377,223,0.8880615234375
225,377,167,0.8880615234375
275,377,7,0.8880615234375
325,377,31,0.8880615234375
375,377,207,0.8880615234375
425,377,71,0.8880615234375
475,377,71,0.8880615234375
13,378,228,0.6988525390625
63,378,14,0.7049560546875
113,378,120,0.6988525390625
163,378,234,0.7049560546875
213,378,172,0.6988525390625
263,378,214,0.7049560546875
313,378,224,0.6988525390625
363,378,50,0.7049560546875
413,378,244,0.6988525390625
463,378,62,0.7049560546875
1,379,247,0.8880615234375
51,379,107,0.8880615234375
101,379,103,0.8880615234375
151,379,195,0.8880615234375
201,379,231,0.8880615234375
251,379,139,0.8880615234375
301,379,119,0.8880615234375
351,379,147,0.8880615234375
401,379,55,0.8880615234375
451,379,139,0.8880615234375
501,379,199,0.8880615234375
39,380,14,0.7049560546875
89,380,128,0.6988525390625
139,380,130,0.7049560546875
189,380,4,0.6988525390625
239,380,22,0.7049560546875
289,380,216,0.6988525390625
339,380,90,0.7049560546875
389,380,108,0.6988525390625
439,380,254,0.7049560546875
489,380,208,0.6988525390625
27,381,247,0.8880615234375
77,381,55,0.8880615234375
127,381,239,0.8880615234375
177,381,159,0.8880615234375
227,381,183,0.8880615234375
277,381,23,0.8880615234375
327,381,127,0.8880615234375
377,381,143,0.8880615234375
427,381,151,0.8880615234375
477,381,215,0.8880615234375
15,382,134,0.7049560546875
65,382,192,0.6988525390625
115,382,138,0.7049560546875
165,382,220,0.6988525390625
215,382,94,0.7049560546875
265,382,24,0.6988525390625
315,382,2,0.7049560546875
365,382,180,0.6988525390625
415,382,150,0.7049560546875
465,382,112,0.6988525390625
3,383,3,0.8880615234375
53,383,111,0.8880615234375
103,383,91,0.8880615234375
153,383,63,0.8880615234375
203,383,83,0.8880615234375
253,383,239,0.8880615234375
303,383,59,0.8880615234375
353,383,255,0.8880615234375
403,383,35,0.8880615234375
453,383,143,0.8880615234375
503,383,155,0.8880615234375
41,384,184,0.6988525390625
91,384,2,0.7049560546875
141,384,36,0.6988525390625
191,384,62,0.7049560546875
241,384,16,0.6988525390625
291,384,234,0.7049560546875
341,384,108,0.6988525390625
391,384,182,0.7049560546875
441,384,8,0.6988525390625
491,384,82,0.7049560546875
29,385,191,0.8880615234375
79,385,31,0.8880615234375
129,385,7,0.8880615234375
179,385,247,0.8880615234375
229,385,111,0.8880615234375
279,385,79,0.8880615234375
329,385,231,0.8880615234375
379,385,247,0.8880615234375
429,385,95,0.8880615234375
479,385,63,0.8880615234375
17,386,152,0.6988525390625
67,386,90,0.7049560546875
117,386,76,0.6988525390625
167,386,118,0.7049560546875
217,386,208,0.6988525390625
267,386,178,0.7049560546875
317,386,196,0.6988525390625
367,386,206,0.7049560546875
417,386,168,0.6988525390625
467,386,10,0.7049560546875
5,387,71,0.8880615234375
55,387,243,0.8880615234375
105,387,167,0.8880615234375
155,387,203,0.8880615234375
205,387,183,0.8880615234375
255,387,3,0.8880615234375
305,387,23,0.8880615234375
355,387,171,0.8880615234375
405,387,103,0.8880615234375
455,387,115,0.8880615234375
505,387,7,0.8880615234375
43,388,98,0.7049560546875
93,388,84,0.6988525390625
143,388,54,0.7049560546875
193,388,88,0.6988525390625
243,388,234,0.7049560546875
293,388,12,0.6988525390625
343,388,238,0.7049560546875
393,388,64,0.6988525390625
443,388,210,0.7049560546875
493,388,100,0.6988525390625
31,389,143,0.8880615234375
